63474 labeled and 2044801 unlabeled issues before filtering
9686 labeled and 52840 unlabeled issues after filtering
Run: 1, Loss: 0.9832, val_loss: 0.9896
Run: 2, Loss: 0.9735, val_loss: 0.9973
Run: 3, Loss: 0.9955, val_loss: 0.9900
Run: 4, Loss: 0.9793, val_loss: 0.9938
Run: 5, Loss: 0.9870, val_loss: 1.0013
Run: 6, Loss: 0.9364, val_loss: 0.9969
Run: 7, Loss: 0.9689, val_loss: 0.9895
Run: 8, Loss: 0.9423, val_loss: 0.9673
Run: 9, Loss: 0.9767, val_loss: 0.9741
Run: 10, Loss: 0.9640, val_loss: 0.9926
Run: 11, Loss: 0.9885, val_loss: 0.9919
Run: 12, Loss: 0.9777, val_loss: 0.9939
Run: 13, Loss: 0.9729, val_loss: 0.9977
Run: 14, Loss: 0.9335, val_loss: 0.9880
Run: 15, Loss: 0.9391, val_loss: 0.9640
Run: 16, Loss: 0.9309, val_loss: 0.9673
Run: 17, Loss: 0.9819, val_loss: 0.9925
Run: 18, Loss: 0.9306, val_loss: 0.9820
Run: 19, Loss: 0.9798, val_loss: 0.9970
Run: 20, Loss: 0.9593, val_loss: 0.9765
Run: 21, Loss: 0.9367, val_loss: 0.9647
Run: 22, Loss: 0.9464, val_loss: 0.9920
Run: 23, Loss: 0.9878, val_loss: 0.9903
Run: 24, Loss: 1.0131, val_loss: 0.9870
Run: 25, Loss: 0.9498, val_loss: 0.9863
Run: 26, Loss: 0.9237, val_loss: 0.9806
Run: 27, Loss: 0.9408, val_loss: 0.9590
Run: 28, Loss: 0.9363, val_loss: 0.9696
Run: 29, Loss: 0.9246, val_loss: 0.9742
Run: 30, Loss: 0.9268, val_loss: 0.9729
Run: 31, Loss: 0.9304, val_loss: 0.9619
Run: 32, Loss: 0.9343, val_loss: 0.9683
Run: 33, Loss: 0.9502, val_loss: 0.9646
Run: 34, Loss: 0.9317, val_loss: 0.9715
Run: 35, Loss: 0.9763, val_loss: 1.0093
Run: 36, Loss: 0.9495, val_loss: 0.9684
Run: 37, Loss: 0.9303, val_loss: 0.9695
Run: 38, Loss: 0.9823, val_loss: 1.0114
Run: 39, Loss: 0.9437, val_loss: 0.9754
Run: 40, Loss: 0.9776, val_loss: 0.9956
Run: 41, Loss: 0.9355, val_loss: 0.9548
Run: 42, Loss: 0.9763, val_loss: 0.9983
Run: 43, Loss: 0.9414, val_loss: 0.9726
Run: 44, Loss: 0.9760, val_loss: 0.9913
Run: 45, Loss: 0.9335, val_loss: 0.9805
Run: 46, Loss: 0.9551, val_loss: 0.9714
Run: 47, Loss: 0.9779, val_loss: 0.9964
Run: 48, Loss: 0.9652, val_loss: 0.9885
Run: 49, Loss: 0.9415, val_loss: 0.9795
Run: 50, Loss: 0.9736, val_loss: 0.9944
Run: 51, Loss: 0.9930, val_loss: 0.9889
Run: 52, Loss: 0.9401, val_loss: 0.9659
Run: 53, Loss: 0.9282, val_loss: 0.9711
Run: 54, Loss: 0.9372, val_loss: 0.9785
Run: 55, Loss: 0.9474, val_loss: 0.9782
Run: 56, Loss: 0.9460, val_loss: 0.9593
Run: 57, Loss: 0.9391, val_loss: 0.9658
Run: 58, Loss: 0.9306, val_loss: 0.9959
Run: 59, Loss: 0.9433, val_loss: 0.9908
Run: 60, Loss: 0.9649, val_loss: 0.9929
Run: 61, Loss: 0.9499, val_loss: 0.9624
Run: 62, Loss: 0.9519, val_loss: 0.9796
Run: 63, Loss: 0.9433, val_loss: 0.9762
Run: 64, Loss: 0.9541, val_loss: 0.9704
Run: 65, Loss: 0.9506, val_loss: 0.9688
Run: 66, Loss: 0.9325, val_loss: 0.9633
Run: 67, Loss: 0.9435, val_loss: 0.9660
Run: 68, Loss: 0.9361, val_loss: 0.9784
Run: 69, Loss: 0.9367, val_loss: 0.9646
Run: 70, Loss: 0.9357, val_loss: 0.9694
Run: 71, Loss: 0.9371, val_loss: 0.9614
Run: 72, Loss: 0.9457, val_loss: 0.9820
Run: 73, Loss: 0.9864, val_loss: 0.9887
Run: 74, Loss: 0.9312, val_loss: 0.9723
Run: 75, Loss: 0.9792, val_loss: 1.0035
Run: 76, Loss: 0.9495, val_loss: 0.9622
Run: 77, Loss: 0.9897, val_loss: 1.0304
Run: 78, Loss: 0.9363, val_loss: 0.9894
Run: 79, Loss: 0.9559, val_loss: 0.9678
Run: 80, Loss: 0.9921, val_loss: 0.9803
Run: 81, Loss: 0.9574, val_loss: 0.9885
Run: 82, Loss: 0.9438, val_loss: 0.9816
Run: 83, Loss: 0.9541, val_loss: 0.9693
Run: 84, Loss: 0.9764, val_loss: 0.9959
Run: 85, Loss: 0.9377, val_loss: 0.9598
Run: 86, Loss: 0.9333, val_loss: 0.9628
Run: 87, Loss: 0.9438, val_loss: 0.9799
Run: 88, Loss: 0.9466, val_loss: 0.9776
Run: 89, Loss: 0.9572, val_loss: 0.9811
Run: 90, Loss: 0.9371, val_loss: 0.9638
Run: 91, Loss: 0.9320, val_loss: 0.9784
Run: 92, Loss: 0.9792, val_loss: 0.9917
Run: 93, Loss: 0.9403, val_loss: 0.9864
Run: 94, Loss: 0.9281, val_loss: 0.9755
Run: 95, Loss: 0.9409, val_loss: 0.9681
Run: 96, Loss: 0.9382, val_loss: 0.9717
Run: 97, Loss: 0.9695, val_loss: 0.9971
Run: 98, Loss: 0.9440, val_loss: 0.9611
Run: 99, Loss: 0.9461, val_loss: 0.9800
Run: 100, Loss: 0.9426, val_loss: 1.0055
Run: 101, Loss: 0.9471, val_loss: 0.9944
Run: 102, Loss: 0.9869, val_loss: 0.9912
Run: 103, Loss: 0.9773, val_loss: 0.9954
Run: 104, Loss: 0.9348, val_loss: 0.9824
