0,3.0820,2.5342
1,2.8266,2.5248
2,2.8190,2.5390
3,2.8023,2.4970
4,2.7772,2.4806
5,2.7321,2.4842
6,2.7868,2.4472
7,2.7520,2.4166
8,2.7228,2.4425
9,2.6982,2.4192
10,2.7048,2.5505
11,2.7110,2.4165
12,2.6839,2.3563
13,2.6834,2.3486
14,2.6509,2.3017
15,2.6139,2.3794
16,2.6105,2.3596
17,2.6211,2.3637
18,2.5914,2.3080
19,2.5998,2.3401
