0,3.1124,2.8262
1,2.8150,2.8170
2,2.8098,2.8119
3,2.7965,2.8079
4,2.7824,2.7948
5,2.7606,2.7438
6,2.7380,2.7444
7,2.7198,2.7105
8,2.7018,2.6915
9,2.6748,2.6785
10,2.6594,2.6820
11,2.6389,2.6513
12,2.6330,2.6488
13,2.6330,2.6365
14,2.6144,2.6246
15,2.6004,2.6165
16,2.6116,2.6158
17,2.6038,2.6122
18,2.5942,2.6367
