63474 labeled and 2044801 unlabeled issues before filtering
23768 labeled and 145730 unlabeled issues after filtering
Run: 1, Loss: 0.9371, val_loss: 0.9402
Run: 2, Loss: 0.9347, val_loss: 0.9289
Run: 3, Loss: 0.9307, val_loss: 0.9226
Run: 4, Loss: 0.9321, val_loss: 0.9273
Run: 5, Loss: 0.9404, val_loss: 0.9318
Run: 6, Loss: 0.9326, val_loss: 0.9360
Run: 7, Loss: 0.9332, val_loss: 0.9299
Run: 8, Loss: 0.9434, val_loss: 0.9408
Run: 9, Loss: 0.9565, val_loss: 0.9549
Run: 10, Loss: 0.9342, val_loss: 0.9302
Run: 11, Loss: 0.9327, val_loss: 0.9302
Run: 12, Loss: 0.9526, val_loss: 0.9546
Run: 13, Loss: 0.9331, val_loss: 0.9229
Run: 14, Loss: 0.9374, val_loss: 0.9317
Run: 15, Loss: 0.9330, val_loss: 0.9231
Run: 16, Loss: 1.0016, val_loss: 1.0114
Run: 17, Loss: 0.9312, val_loss: 0.9256
Run: 18, Loss: 0.9290, val_loss: 0.9294
Run: 19, Loss: 0.9350, val_loss: 0.9321
Run: 20, Loss: 0.9315, val_loss: 0.9295
Run: 21, Loss: 0.9510, val_loss: 0.9388
Run: 22, Loss: 0.9362, val_loss: 0.9273
Run: 23, Loss: 0.9416, val_loss: 0.9305
Run: 24, Loss: 0.9412, val_loss: 0.9328
Run: 25, Loss: 0.9892, val_loss: 0.9949
Run: 26, Loss: 0.9362, val_loss: 0.9355
Run: 27, Loss: 0.9382, val_loss: 0.9375
Run: 28, Loss: 0.9398, val_loss: 0.9287
Run: 29, Loss: 0.9407, val_loss: 0.9259
Run: 30, Loss: 0.9476, val_loss: 0.9392
Run: 31, Loss: 0.9449, val_loss: 0.9389
Run: 32, Loss: 0.9351, val_loss: 0.9346
Run: 33, Loss: 0.9318, val_loss: 0.9225
Run: 34, Loss: 0.9460, val_loss: 0.9436
Run: 35, Loss: 0.9381, val_loss: 0.9258
Run: 36, Loss: 0.9443, val_loss: 0.9468
Run: 37, Loss: 0.9316, val_loss: 0.9284
Run: 38, Loss: 0.9274, val_loss: 0.9235
Run: 39, Loss: 0.9621, val_loss: 0.9599
Run: 40, Loss: 0.9308, val_loss: 0.9303
Run: 41, Loss: 0.9744, val_loss: 0.9909
Run: 42, Loss: 0.9278, val_loss: 0.9228
Run: 43, Loss: 0.9300, val_loss: 0.9293
Run: 44, Loss: 0.9344, val_loss: 0.9316
Run: 45, Loss: 0.9276, val_loss: 0.9242
Run: 46, Loss: 0.9260, val_loss: 0.9267
Run: 47, Loss: 0.9349, val_loss: 0.9304
Run: 48, Loss: 0.9409, val_loss: 0.9319
Run: 49, Loss: 0.9306, val_loss: 0.9251
Run: 50, Loss: 0.9248, val_loss: 0.9223
Run: 51, Loss: 0.9339, val_loss: 0.9377
Run: 52, Loss: 0.9284, val_loss: 0.9260
Run: 53, Loss: 0.9329, val_loss: 0.9293
Run: 54, Loss: 0.9382, val_loss: 0.9345
Run: 55, Loss: 0.9295, val_loss: 0.9286
Run: 56, Loss: 0.9320, val_loss: 0.9256
Run: 57, Loss: 0.9231, val_loss: 0.9227
Run: 58, Loss: 0.9214, val_loss: 0.9261
Run: 59, Loss: 0.9275, val_loss: 0.9284
Run: 60, Loss: 0.9482, val_loss: 0.9393
Run: 61, Loss: 0.9385, val_loss: 0.9403
Run: 62, Loss: 0.9284, val_loss: 0.9243
Run: 63, Loss: 0.9407, val_loss: 0.9395
Run: 64, Loss: 0.9310, val_loss: 0.9308
Run: 65, Loss: 0.9849, val_loss: 0.9965
Run: 66, Loss: 0.9243, val_loss: 0.9217
Run: 67, Loss: 0.9322, val_loss: 0.9336
Run: 68, Loss: 0.9249, val_loss: 0.9198
Run: 69, Loss: 0.9303, val_loss: 0.9287
Run: 70, Loss: 0.9258, val_loss: 0.9204
Run: 71, Loss: 0.9244, val_loss: 0.9185
Run: 72, Loss: 0.9307, val_loss: 0.9309
Run: 73, Loss: 0.9251, val_loss: 0.9240
Run: 74, Loss: 0.9240, val_loss: 0.9260
Run: 75, Loss: 0.9451, val_loss: 0.9370
Run: 76, Loss: 0.9671, val_loss: 0.9700
Run: 77, Loss: 0.9910, val_loss: 0.9982
Run: 78, Loss: 0.9337, val_loss: 0.9323
Run: 79, Loss: 0.9278, val_loss: 0.9243
Run: 80, Loss: 0.9959, val_loss: 0.9877
Run: 81, Loss: 0.9278, val_loss: 0.9260
Run: 82, Loss: 0.9354, val_loss: 0.9307
Run: 83, Loss: 0.9211, val_loss: 0.9200
Run: 84, Loss: 0.9537, val_loss: 0.9448
Run: 85, Loss: 0.9252, val_loss: 0.9223
Run: 86, Loss: 0.9364, val_loss: 0.9328
Run: 87, Loss: 0.9297, val_loss: 0.9282
Run: 88, Loss: 0.9370, val_loss: 0.9273
Run: 89, Loss: 0.9431, val_loss: 0.9357
Run: 90, Loss: 0.9318, val_loss: 0.9210
Run: 91, Loss: 0.9914, val_loss: 0.9961
Run: 92, Loss: 0.9403, val_loss: 0.9338
Run: 93, Loss: 0.9589, val_loss: 0.9548
Run: 94, Loss: 0.9494, val_loss: 0.9432
Run: 95, Loss: 0.9320, val_loss: 0.9239
Run: 96, Loss: 0.9269, val_loss: 0.9213
Run: 97, Loss: 0.9354, val_loss: 0.9282
Run: 98, Loss: 0.9354, val_loss: 0.9350
Run: 99, Loss: 0.9591, val_loss: 0.9537
Run: 100, Loss: 0.9297, val_loss: 0.9275
Run: 101, Loss: 0.9253, val_loss: 0.9230
Run: 102, Loss: 0.9320, val_loss: 0.9319
Run: 103, Loss: 0.9354, val_loss: 0.9276
Run: 104, Loss: 0.9659, val_loss: 0.9609
Run: 105, Loss: 0.9325, val_loss: 0.9333
Run: 106, Loss: 0.9282, val_loss: 0.9268
Run: 107, Loss: 0.9375, val_loss: 0.9352
Run: 108, Loss: 0.9399, val_loss: 0.9315
Run: 109, Loss: 0.9610, val_loss: 0.9525
Run: 110, Loss: 0.9265, val_loss: 0.9285
Run: 111, Loss: 0.9257, val_loss: 0.9286
Run: 112, Loss: 0.9233, val_loss: 0.9197
Run: 113, Loss: 0.9294, val_loss: 0.9268
Run: 114, Loss: 0.9357, val_loss: 0.9425
Run: 115, Loss: 0.9374, val_loss: 0.9277
Run: 116, Loss: 0.9278, val_loss: 0.9256
Run: 117, Loss: 0.9873, val_loss: 0.9924
Run: 118, Loss: 0.9344, val_loss: 0.9301
Run: 119, Loss: 0.9484, val_loss: 0.9440
Run: 120, Loss: 0.9354, val_loss: 0.9331
Run: 121, Loss: 0.9284, val_loss: 0.9288
Run: 122, Loss: 0.9286, val_loss: 0.9250
Run: 123, Loss: 0.9468, val_loss: 0.9421
Run: 124, Loss: 0.9467, val_loss: 0.9507
Run: 125, Loss: 0.9251, val_loss: 0.9248
Run: 126, Loss: 0.9864, val_loss: 0.9928
Run: 127, Loss: 0.9362, val_loss: 0.9278
Run: 128, Loss: 0.9260, val_loss: 0.9241
Run: 129, Loss: 0.9376, val_loss: 0.9310
Run: 130, Loss: 0.9352, val_loss: 0.9256
Run: 131, Loss: 0.9894, val_loss: 0.9959
Run: 132, Loss: 0.9443, val_loss: 0.9375
Run: 133, Loss: 0.9292, val_loss: 0.9269
Run: 134, Loss: 0.9855, val_loss: 0.9822
Run: 135, Loss: 0.9469, val_loss: 0.9424
Run: 136, Loss: 0.9236, val_loss: 0.9198
Run: 137, Loss: 0.9553, val_loss: 0.9469
Run: 138, Loss: 0.9315, val_loss: 0.9238
Run: 139, Loss: 0.9291, val_loss: 0.9206
Run: 140, Loss: 0.9646, val_loss: 0.9659
Run: 141, Loss: 0.9412, val_loss: 0.9384
