63474 labeled and 2044801 unlabeled issues before filtering
19992 labeled and 158405 unlabeled issues after filtering
Run: 1, Loss: 0.9123, val_loss: 0.9309
Run: 2, Loss: 0.9142, val_loss: 0.9220
Run: 3, Loss: 0.9253, val_loss: 0.9432
Run: 4, Loss: 0.9172, val_loss: 0.9319
Run: 5, Loss: 0.9080, val_loss: 0.9167
Run: 6, Loss: 0.9092, val_loss: 0.9273
Run: 7, Loss: 0.9190, val_loss: 0.9156
Run: 8, Loss: 0.9264, val_loss: 0.9240
Run: 9, Loss: 0.9333, val_loss: 0.9638
Run: 10, Loss: 0.9205, val_loss: 0.9170
Run: 11, Loss: 0.9116, val_loss: 0.9323
Run: 12, Loss: 0.9288, val_loss: 0.9486
Run: 13, Loss: 0.9362, val_loss: 0.9391
Run: 14, Loss: 0.9390, val_loss: 0.9307
Run: 15, Loss: 0.9216, val_loss: 0.9397
Run: 16, Loss: 0.9955, val_loss: 0.9910
Run: 17, Loss: 0.9169, val_loss: 0.9317
Run: 18, Loss: 0.9183, val_loss: 0.9383
Run: 19, Loss: 0.9272, val_loss: 0.9273
Run: 20, Loss: 0.9150, val_loss: 0.9315
Run: 21, Loss: 0.9279, val_loss: 0.9390
Run: 22, Loss: 0.9180, val_loss: 0.9262
Run: 23, Loss: 0.9247, val_loss: 0.9268
Run: 24, Loss: 0.9127, val_loss: 0.9216
Run: 25, Loss: 0.9293, val_loss: 0.9534
Run: 26, Loss: 0.9189, val_loss: 0.9366
Run: 27, Loss: 0.9237, val_loss: 0.9258
Run: 28, Loss: 0.9185, val_loss: 0.9454
Run: 29, Loss: 0.9073, val_loss: 0.9233
Run: 30, Loss: 0.9523, val_loss: 0.9417
Run: 31, Loss: 0.9231, val_loss: 0.9306
Run: 32, Loss: 0.9514, val_loss: 0.9782
Run: 33, Loss: 0.9805, val_loss: 0.9629
Run: 34, Loss: 0.9110, val_loss: 0.9329
Run: 35, Loss: 0.9221, val_loss: 0.9334
Run: 36, Loss: 0.9095, val_loss: 0.9191
Run: 37, Loss: 0.9465, val_loss: 0.9547
Run: 38, Loss: 0.9802, val_loss: 0.9575
Run: 39, Loss: 0.9014, val_loss: 0.9155
Run: 40, Loss: 0.9167, val_loss: 0.9220
Run: 41, Loss: 0.9229, val_loss: 0.9258
Run: 42, Loss: 0.9091, val_loss: 0.9248
Run: 43, Loss: 0.9319, val_loss: 0.9322
Run: 44, Loss: 0.9199, val_loss: 0.9286
Run: 45, Loss: 0.9119, val_loss: 0.9198
Run: 46, Loss: 0.9218, val_loss: 0.9345
Run: 47, Loss: 0.9107, val_loss: 0.9236
Run: 48, Loss: 0.9396, val_loss: 0.9311
Run: 49, Loss: 0.9202, val_loss: 0.9290
Run: 50, Loss: 0.9109, val_loss: 0.9295
Run: 51, Loss: 0.9235, val_loss: 0.9302
Run: 52, Loss: 0.9386, val_loss: 0.9346
Run: 53, Loss: 0.9228, val_loss: 0.9378
Run: 54, Loss: 0.9294, val_loss: 0.9250
Run: 55, Loss: 0.9185, val_loss: 0.9211
Run: 56, Loss: 0.9188, val_loss: 0.9319
Run: 57, Loss: 0.9210, val_loss: 0.9215
Run: 58, Loss: 0.9192, val_loss: 0.9326
Run: 59, Loss: 0.9134, val_loss: 0.9227
Run: 60, Loss: 0.9086, val_loss: 0.9286
Run: 61, Loss: 0.9130, val_loss: 0.9331
Run: 62, Loss: 0.9108, val_loss: 0.9269
Run: 63, Loss: 0.9493, val_loss: 0.9698
Run: 64, Loss: 0.9242, val_loss: 0.9258
Run: 65, Loss: 0.9891, val_loss: 1.0195
Run: 66, Loss: 0.9115, val_loss: 0.9264
Run: 67, Loss: 0.9148, val_loss: 0.9232
Run: 68, Loss: 0.9109, val_loss: 0.9254
Run: 69, Loss: 0.9209, val_loss: 0.9291
Run: 70, Loss: 0.9146, val_loss: 0.9251
Run: 71, Loss: 0.9557, val_loss: 0.9764
Run: 72, Loss: 0.9077, val_loss: 0.9322
Run: 73, Loss: 0.9255, val_loss: 0.9261
Run: 74, Loss: 0.9064, val_loss: 0.9202
Run: 75, Loss: 0.9013, val_loss: 0.9213
Run: 76, Loss: 0.9255, val_loss: 0.9300
Run: 77, Loss: 0.9151, val_loss: 0.9223
Run: 78, Loss: 0.9285, val_loss: 0.9607
Run: 79, Loss: 0.9343, val_loss: 0.9374
Run: 80, Loss: 0.9131, val_loss: 0.9319
Run: 81, Loss: 0.9287, val_loss: 0.9427
Run: 82, Loss: 0.9097, val_loss: 0.9222
Run: 83, Loss: 0.9108, val_loss: 0.9243
Run: 84, Loss: 0.9573, val_loss: 0.9792
Run: 85, Loss: 0.9273, val_loss: 0.9186
Run: 86, Loss: 0.9458, val_loss: 0.9362
Run: 87, Loss: 0.9154, val_loss: 0.9290
Run: 88, Loss: 0.9501, val_loss: 0.9475
Run: 89, Loss: 0.9324, val_loss: 0.9281
Run: 90, Loss: 0.9372, val_loss: 0.9512
Run: 91, Loss: 0.9141, val_loss: 0.9199
Run: 92, Loss: 0.9094, val_loss: 0.9276
Run: 93, Loss: 0.9425, val_loss: 0.9389
Run: 94, Loss: 0.9590, val_loss: 0.9686
Run: 95, Loss: 0.9126, val_loss: 0.9295
Run: 96, Loss: 0.9246, val_loss: 0.9196
Run: 97, Loss: 0.9132, val_loss: 0.9248
Run: 98, Loss: 0.9221, val_loss: 0.9350
Run: 99, Loss: 0.9416, val_loss: 0.9421
Run: 100, Loss: 0.9366, val_loss: 0.9452
Run: 101, Loss: 0.9343, val_loss: 0.9255
Run: 102, Loss: 0.9134, val_loss: 0.9196
Run: 103, Loss: 0.9918, val_loss: 0.9832
Run: 104, Loss: 0.9182, val_loss: 0.9254
Run: 105, Loss: 0.9204, val_loss: 0.9277
Run: 106, Loss: 0.9177, val_loss: 0.9301
Run: 107, Loss: 0.9058, val_loss: 0.9215
Run: 108, Loss: 0.9111, val_loss: 0.9256
