0,2.8038,2.7635
1,2.7557,2.7470
2,2.7468,2.7308
3,2.7232,2.7348
4,2.7279,2.7127
5,2.7074,2.7554
6,2.6961,2.7059
7,2.6786,2.7072
8,2.6598,2.7032
9,2.6500,2.6534
10,2.6424,2.6048
11,2.6293,2.6297
12,2.6222,2.6870
13,2.6071,2.6200
14,2.5967,2.6014
15,2.5907,2.6228
16,2.5813,2.5987
17,2.5692,2.6032
18,2.5762,2.6334
19,2.5482,2.6214
