63474 labeled and 2044801 unlabeled issues before filtering
35966 labeled and 1106787 unlabeled issues after filtering
Run: 1, Loss: 0.9926, val_loss: 0.9843
Run: 2, Loss: 0.9571, val_loss: 0.9548
Run: 3, Loss: 1.0076, val_loss: 0.9971
Run: 4, Loss: 0.9509, val_loss: 0.9513
Run: 5, Loss: 0.9834, val_loss: 0.9791
Run: 6, Loss: 0.9668, val_loss: 0.9575
Run: 7, Loss: 0.9997, val_loss: 0.9965
Run: 8, Loss: 0.9535, val_loss: 0.9491
Run: 9, Loss: 0.9532, val_loss: 0.9469
Run: 10, Loss: 1.0004, val_loss: 0.9938
Run: 11, Loss: 0.9549, val_loss: 0.9494
Run: 12, Loss: 0.9493, val_loss: 0.9466
Run: 13, Loss: 0.9594, val_loss: 0.9486
Run: 14, Loss: 0.9980, val_loss: 0.9964
Run: 15, Loss: 0.9584, val_loss: 0.9502
Run: 16, Loss: 1.0014, val_loss: 0.9972
Run: 17, Loss: 0.9563, val_loss: 0.9497
Run: 18, Loss: 0.9508, val_loss: 0.9519
Run: 19, Loss: 0.9857, val_loss: 0.9783
Run: 20, Loss: 1.0005, val_loss: 0.9993
Run: 21, Loss: 0.9919, val_loss: 0.9857
Run: 22, Loss: 0.9518, val_loss: 0.9496
Run: 23, Loss: 0.9592, val_loss: 0.9492
Run: 24, Loss: 0.9603, val_loss: 0.9561
Run: 25, Loss: 0.9884, val_loss: 0.9798
Run: 26, Loss: 0.9543, val_loss: 0.9510
Run: 27, Loss: 1.0021, val_loss: 1.0000
Run: 28, Loss: 0.9679, val_loss: 0.9621
Run: 29, Loss: 0.9525, val_loss: 0.9477
Run: 30, Loss: 0.9519, val_loss: 0.9521
Run: 31, Loss: 0.9929, val_loss: 0.9903
Run: 32, Loss: 0.9994, val_loss: 0.9942
Run: 33, Loss: 0.9463, val_loss: 0.9436
Run: 34, Loss: 0.9581, val_loss: 0.9516
Run: 35, Loss: 0.9573, val_loss: 0.9537
Run: 36, Loss: 1.0035, val_loss: 1.0004
Run: 37, Loss: 0.9507, val_loss: 0.9457
Run: 38, Loss: 0.9583, val_loss: 0.9587
Run: 39, Loss: 0.9541, val_loss: 0.9443
Run: 40, Loss: 0.9902, val_loss: 0.9814
Run: 41, Loss: 0.9590, val_loss: 0.9490
Run: 42, Loss: 0.9507, val_loss: 0.9500
Run: 43, Loss: 1.0014, val_loss: 1.0012
Run: 44, Loss: 0.9484, val_loss: 0.9484
Run: 45, Loss: 0.9627, val_loss: 0.9545
Run: 46, Loss: 0.9448, val_loss: 0.9464
Run: 47, Loss: 0.9513, val_loss: 0.9459
Run: 48, Loss: 0.9549, val_loss: 0.9482
Run: 49, Loss: 0.9583, val_loss: 0.9520
Run: 50, Loss: 0.9505, val_loss: 0.9475
Run: 51, Loss: 0.9513, val_loss: 0.9485
Run: 52, Loss: 0.9512, val_loss: 0.9473
Run: 53, Loss: 0.9545, val_loss: 0.9515
Run: 54, Loss: 1.0030, val_loss: 0.9970
Run: 55, Loss: 0.9566, val_loss: 0.9512
Run: 56, Loss: 1.0015, val_loss: 1.0002
Run: 57, Loss: 0.9535, val_loss: 0.9479
Run: 58, Loss: 0.9514, val_loss: 0.9520
Run: 59, Loss: 1.0021, val_loss: 0.9950
Run: 60, Loss: 0.9650, val_loss: 0.9592
Run: 61, Loss: 1.0018, val_loss: 0.9936
Run: 62, Loss: 0.9584, val_loss: 0.9556
Run: 63, Loss: 0.9586, val_loss: 0.9495
Run: 64, Loss: 1.0012, val_loss: 0.9988
Run: 65, Loss: 0.9606, val_loss: 0.9554
Run: 66, Loss: 0.9503, val_loss: 0.9439
Run: 67, Loss: 0.9508, val_loss: 0.9507
Run: 68, Loss: 0.9491, val_loss: 0.9454
Run: 69, Loss: 0.9549, val_loss: 0.9470
Run: 70, Loss: 0.9514, val_loss: 0.9478
Run: 71, Loss: 0.9516, val_loss: 0.9438
Run: 72, Loss: 0.9527, val_loss: 0.9489
Run: 73, Loss: 0.9566, val_loss: 0.9556
Run: 74, Loss: 0.9901, val_loss: 0.9747
Run: 75, Loss: 0.9484, val_loss: 0.9471
Run: 76, Loss: 0.9532, val_loss: 0.9478
Run: 77, Loss: 0.9598, val_loss: 0.9556
Run: 78, Loss: 0.9561, val_loss: 0.9528
Run: 79, Loss: 1.0026, val_loss: 0.9960
Run: 80, Loss: 0.9512, val_loss: 0.9483
Run: 81, Loss: 0.9551, val_loss: 0.9472
Run: 82, Loss: 0.9467, val_loss: 0.9490
Run: 83, Loss: 0.9847, val_loss: 0.9728
Run: 84, Loss: 0.9483, val_loss: 0.9437
Run: 85, Loss: 1.0029, val_loss: 0.9966
Run: 86, Loss: 0.9557, val_loss: 0.9537
Run: 87, Loss: 0.9461, val_loss: 0.9465
Run: 88, Loss: 0.9598, val_loss: 0.9530
Run: 89, Loss: 0.9580, val_loss: 0.9521
Run: 90, Loss: 1.0017, val_loss: 0.9974
Run: 91, Loss: 0.9706, val_loss: 0.9597
Run: 92, Loss: 0.9520, val_loss: 0.9465
Run: 93, Loss: 0.9716, val_loss: 0.9663
Run: 94, Loss: 0.9823, val_loss: 0.9751
Run: 95, Loss: 0.9935, val_loss: 0.9879
Run: 96, Loss: 1.0017, val_loss: 0.9994
Run: 97, Loss: 0.9571, val_loss: 0.9456
Run: 98, Loss: 0.9566, val_loss: 0.9504
Run: 99, Loss: 0.9555, val_loss: 0.9473
Run: 100, Loss: 0.9615, val_loss: 0.9563
Run: 101, Loss: 0.9873, val_loss: 0.9800
Run: 102, Loss: 1.0014, val_loss: 1.0031
Run: 103, Loss: 0.9977, val_loss: 0.9881
Run: 104, Loss: 0.9991, val_loss: 0.9910
Run: 105, Loss: 0.9563, val_loss: 0.9460
Run: 106, Loss: 0.9511, val_loss: 0.9450
Run: 107, Loss: 0.9561, val_loss: 0.9547
Run: 108, Loss: 1.0022, val_loss: 0.9950
Run: 109, Loss: 0.9514, val_loss: 0.9455
Run: 110, Loss: 0.9516, val_loss: 0.9461
Run: 111, Loss: 0.9593, val_loss: 0.9484
Run: 112, Loss: 0.9843, val_loss: 0.9745
Run: 113, Loss: 0.9588, val_loss: 0.9470
Run: 114, Loss: 0.9569, val_loss: 0.9467
Run: 115, Loss: 1.0002, val_loss: 0.9964
Run: 116, Loss: 0.9558, val_loss: 0.9495
Run: 117, Loss: 0.9861, val_loss: 0.9770
Run: 118, Loss: 0.9979, val_loss: 0.9943
Run: 119, Loss: 0.9589, val_loss: 0.9501
Run: 120, Loss: 0.9573, val_loss: 0.9526
Run: 121, Loss: 1.0007, val_loss: 0.9952
Run: 122, Loss: 0.9912, val_loss: 0.9778
Run: 123, Loss: 0.9905, val_loss: 0.9749
Run: 124, Loss: 0.9488, val_loss: 0.9473
Run: 125, Loss: 0.9515, val_loss: 0.9528
Run: 126, Loss: 0.9841, val_loss: 0.9778
Run: 127, Loss: 0.9996, val_loss: 1.0007
Run: 128, Loss: 0.9476, val_loss: 0.9466
Run: 129, Loss: 0.9872, val_loss: 0.9805
Run: 130, Loss: 0.9533, val_loss: 0.9486
Run: 131, Loss: 0.9560, val_loss: 0.9505
Run: 132, Loss: 0.9471, val_loss: 0.9456
Run: 133, Loss: 1.0049, val_loss: 0.9988
Run: 134, Loss: 0.9564, val_loss: 0.9520
Run: 135, Loss: 0.9619, val_loss: 0.9554
Run: 136, Loss: 0.9466, val_loss: 0.9460
Run: 137, Loss: 0.9990, val_loss: 0.9941
Run: 138, Loss: 0.9538, val_loss: 0.9429
Run: 139, Loss: 1.0013, val_loss: 0.9995
Run: 140, Loss: 0.9525, val_loss: 0.9493
Run: 141, Loss: 0.9566, val_loss: 0.9529
Run: 142, Loss: 0.9556, val_loss: 0.9456
Run: 143, Loss: 0.9618, val_loss: 0.9491
Run: 144, Loss: 0.9522, val_loss: 0.9471
Run: 145, Loss: 1.0023, val_loss: 0.9977
Run: 146, Loss: 0.9527, val_loss: 0.9478
Run: 147, Loss: 0.9524, val_loss: 0.9494
Run: 148, Loss: 0.9472, val_loss: 0.9473
Run: 149, Loss: 0.9600, val_loss: 0.9543
Run: 150, Loss: 0.9524, val_loss: 0.9521
