63474 labeled and 2044801 unlabeled issues before filtering
19992 labeled and 158405 unlabeled issues after filtering
Run: 1, Loss: 0.9922, val_loss: 0.9941
Run: 2, Loss: 0.9910, val_loss: 0.9914
Run: 3, Loss: 0.9973, val_loss: 0.9887
Run: 4, Loss: 0.9920, val_loss: 0.9938
Run: 5, Loss: 0.9910, val_loss: 0.9913
Run: 6, Loss: 0.9941, val_loss: 0.9982
Run: 7, Loss: 0.9917, val_loss: 0.9853
Run: 8, Loss: 0.9911, val_loss: 0.9920
Run: 9, Loss: 0.9905, val_loss: 0.9900
Run: 10, Loss: 0.9926, val_loss: 0.9951
Run: 11, Loss: 0.9905, val_loss: 0.9902
Run: 12, Loss: 0.9914, val_loss: 0.9870
Run: 13, Loss: 0.9911, val_loss: 0.9916
Run: 14, Loss: 0.9950, val_loss: 0.9997
Run: 15, Loss: 0.9907, val_loss: 0.9871
Run: 16, Loss: 0.9953, val_loss: 1.0002
Run: 17, Loss: 0.9918, val_loss: 0.9934
Run: 18, Loss: 0.9904, val_loss: 0.9884
Run: 19, Loss: 0.9932, val_loss: 0.9963
Run: 20, Loss: 0.9904, val_loss: 0.9899
Run: 21, Loss: 0.9719, val_loss: 0.9603
Run: 22, Loss: 0.9915, val_loss: 0.9830
Run: 23, Loss: 0.9802, val_loss: 0.9674
Run: 24, Loss: 0.9670, val_loss: 0.9622
Run: 25, Loss: 0.9852, val_loss: 0.9814
Run: 26, Loss: 0.9767, val_loss: 0.9702
Run: 27, Loss: 0.9904, val_loss: 0.9877
Run: 28, Loss: 0.9780, val_loss: 0.9626
Run: 29, Loss: 0.9897, val_loss: 0.9922
Run: 30, Loss: 0.9928, val_loss: 0.9954
Run: 31, Loss: 0.9909, val_loss: 0.9865
Run: 32, Loss: 0.9943, val_loss: 0.9985
Run: 33, Loss: 0.9961, val_loss: 1.0016
Run: 34, Loss: 0.9531, val_loss: 0.9438
Run: 35, Loss: 0.9819, val_loss: 0.9784
Run: 36, Loss: 0.9701, val_loss: 0.9604
Run: 37, Loss: 0.9954, val_loss: 0.9873
Run: 38, Loss: 0.9992, val_loss: 0.9961
Run: 39, Loss: 0.9803, val_loss: 0.9662
Run: 40, Loss: 0.9400, val_loss: 0.9339
Run: 41, Loss: 0.9839, val_loss: 0.9661
Run: 42, Loss: 0.9919, val_loss: 0.9935
Run: 43, Loss: 0.9912, val_loss: 0.9919
Run: 44, Loss: 0.9904, val_loss: 0.9898
