0,2.8906,2.8462
1,2.8152,2.8423
2,2.8056,2.8394
3,2.7931,2.8085
4,2.7852,2.7914
5,2.7803,2.7570
6,2.7697,2.7480
7,2.7541,2.7520
8,2.7400,2.7305
9,2.7315,2.6906
10,2.7095,2.7266
11,2.7100,2.7021
12,2.7077,2.6881
13,2.7021,2.6790
14,2.6981,2.6799
15,2.6900,2.6847
16,2.6800,2.6547
17,2.6904,2.6728
18,2.6751,2.6829
