63474 labeled and 2044801 unlabeled issues before filtering
23768 labeled and 145730 unlabeled issues after filtering
Run: 1, Loss: 0.9534, val_loss: 0.9592
Run: 2, Loss: 0.9546, val_loss: 0.9544
Run: 3, Loss: 0.9474, val_loss: 0.9442
Run: 4, Loss: 0.9405, val_loss: 0.9399
Run: 5, Loss: 0.9557, val_loss: 0.9553
Run: 6, Loss: 0.9546, val_loss: 0.9541
Run: 7, Loss: 1.0064, val_loss: 1.0148
Run: 8, Loss: 0.9568, val_loss: 0.9581
Run: 9, Loss: 0.9988, val_loss: 1.0109
Run: 10, Loss: 0.9485, val_loss: 0.9528
Run: 11, Loss: 0.9411, val_loss: 0.9429
Run: 12, Loss: 0.9512, val_loss: 0.9519
Run: 13, Loss: 0.9326, val_loss: 0.9409
Run: 14, Loss: 0.9449, val_loss: 0.9491
Run: 15, Loss: 0.9296, val_loss: 0.9326
Run: 16, Loss: 0.9639, val_loss: 0.9725
Run: 17, Loss: 0.9247, val_loss: 0.9321
Run: 18, Loss: 0.9345, val_loss: 0.9457
Run: 19, Loss: 0.9383, val_loss: 0.9403
Run: 20, Loss: 0.9442, val_loss: 0.9476
Run: 21, Loss: 0.9443, val_loss: 0.9459
Run: 22, Loss: 0.9322, val_loss: 0.9419
Run: 23, Loss: 0.9460, val_loss: 0.9501
Run: 24, Loss: 0.9349, val_loss: 0.9396
Run: 25, Loss: 0.9323, val_loss: 0.9338
Run: 26, Loss: 0.9311, val_loss: 0.9393
Run: 27, Loss: 0.9236, val_loss: 0.9309
Run: 28, Loss: 0.9364, val_loss: 0.9422
Run: 29, Loss: 0.9430, val_loss: 0.9459
Run: 30, Loss: 0.9419, val_loss: 0.9454
Run: 31, Loss: 0.9292, val_loss: 0.9369
Run: 32, Loss: 0.9508, val_loss: 0.9504
Run: 33, Loss: 0.9331, val_loss: 0.9363
Run: 34, Loss: 0.9549, val_loss: 0.9623
Run: 35, Loss: 0.9382, val_loss: 0.9497
Run: 36, Loss: 0.9380, val_loss: 0.9380
Run: 37, Loss: 0.9498, val_loss: 0.9404
Run: 38, Loss: 0.9486, val_loss: 0.9466
Run: 39, Loss: 0.9547, val_loss: 0.9518
Run: 40, Loss: 0.9380, val_loss: 0.9393
Run: 41, Loss: 0.9549, val_loss: 0.9478
Run: 42, Loss: 0.9338, val_loss: 0.9385
Run: 43, Loss: 0.9949, val_loss: 1.0082
Run: 44, Loss: 0.9542, val_loss: 0.9551
Run: 45, Loss: 0.9494, val_loss: 0.9485
Run: 46, Loss: 0.9408, val_loss: 0.9495
Run: 47, Loss: 0.9587, val_loss: 0.9494
Run: 48, Loss: 0.9389, val_loss: 0.9454
Run: 49, Loss: 0.9387, val_loss: 0.9425
Run: 50, Loss: 0.9417, val_loss: 0.9397
Run: 51, Loss: 0.9363, val_loss: 0.9432
Run: 52, Loss: 0.9462, val_loss: 0.9527
Run: 53, Loss: 0.9363, val_loss: 0.9452
Run: 54, Loss: 0.9321, val_loss: 0.9346
Run: 55, Loss: 0.9453, val_loss: 0.9426
Run: 56, Loss: 0.9399, val_loss: 0.9455
Run: 57, Loss: 0.9366, val_loss: 0.9370
Run: 58, Loss: 0.9396, val_loss: 0.9489
Run: 59, Loss: 0.9287, val_loss: 0.9373
Run: 60, Loss: 0.9379, val_loss: 0.9391
Run: 61, Loss: 0.9444, val_loss: 0.9395
Run: 62, Loss: 0.9409, val_loss: 0.9554
Run: 63, Loss: 0.9270, val_loss: 0.9300
Run: 64, Loss: 0.9434, val_loss: 0.9426
Run: 65, Loss: 0.9596, val_loss: 0.9671
Run: 66, Loss: 0.9300, val_loss: 0.9397
Run: 67, Loss: 0.9340, val_loss: 0.9447
Run: 68, Loss: 0.9365, val_loss: 0.9432
Run: 69, Loss: 0.9279, val_loss: 0.9362
Run: 70, Loss: 0.9447, val_loss: 0.9550
Run: 71, Loss: 0.9429, val_loss: 0.9529
Run: 72, Loss: 0.9271, val_loss: 0.9413
Run: 73, Loss: 0.9346, val_loss: 0.9359
Run: 74, Loss: 0.9289, val_loss: 0.9322
Run: 75, Loss: 0.9368, val_loss: 0.9402
Run: 76, Loss: 0.9465, val_loss: 0.9509
Run: 77, Loss: 0.9388, val_loss: 0.9379
Run: 78, Loss: 0.9522, val_loss: 0.9613
Run: 79, Loss: 0.9315, val_loss: 0.9397
Run: 80, Loss: 0.9289, val_loss: 0.9320
Run: 81, Loss: 0.9482, val_loss: 0.9447
Run: 82, Loss: 0.9931, val_loss: 1.0061
Run: 83, Loss: 0.9479, val_loss: 0.9559
Run: 84, Loss: 0.9373, val_loss: 0.9397
Run: 85, Loss: 0.9550, val_loss: 0.9523
Run: 86, Loss: 0.9450, val_loss: 0.9519
Run: 87, Loss: 0.9368, val_loss: 0.9446
Run: 88, Loss: 0.9440, val_loss: 0.9418
Run: 89, Loss: 0.9559, val_loss: 0.9603
Run: 90, Loss: 0.9628, val_loss: 0.9546
Run: 91, Loss: 0.9457, val_loss: 0.9392
Run: 92, Loss: 0.9382, val_loss: 0.9450
Run: 93, Loss: 0.9617, val_loss: 0.9690
Run: 94, Loss: 0.9542, val_loss: 0.9640
Run: 95, Loss: 0.9278, val_loss: 0.9336
Run: 96, Loss: 0.9827, val_loss: 0.9918
Run: 97, Loss: 0.9440, val_loss: 0.9439
Run: 98, Loss: 0.9426, val_loss: 0.9477
Run: 99, Loss: 0.9533, val_loss: 0.9460
Run: 100, Loss: 0.9338, val_loss: 0.9339
Run: 101, Loss: 0.9429, val_loss: 0.9500
Run: 102, Loss: 0.9263, val_loss: 0.9338
Run: 103, Loss: 0.9458, val_loss: 0.9487
Run: 104, Loss: 0.9522, val_loss: 0.9698
Run: 105, Loss: 0.9458, val_loss: 0.9490
Run: 106, Loss: 0.9439, val_loss: 0.9517
Run: 107, Loss: 0.9406, val_loss: 0.9506
Run: 108, Loss: 0.9338, val_loss: 0.9365
Run: 109, Loss: 0.9368, val_loss: 0.9425
Run: 110, Loss: 0.9465, val_loss: 0.9476
Run: 111, Loss: 0.9438, val_loss: 0.9533
Run: 112, Loss: 0.9466, val_loss: 0.9450
Run: 113, Loss: 0.9333, val_loss: 0.9402
Run: 114, Loss: 0.9509, val_loss: 0.9469
Run: 115, Loss: 0.9440, val_loss: 0.9474
Run: 116, Loss: 0.9329, val_loss: 0.9317
Run: 117, Loss: 0.9361, val_loss: 0.9421
Run: 118, Loss: 0.9624, val_loss: 0.9807
Run: 119, Loss: 0.9466, val_loss: 0.9481
Run: 120, Loss: 0.9459, val_loss: 0.9501
Run: 121, Loss: 0.9332, val_loss: 0.9389
Run: 122, Loss: 0.9297, val_loss: 0.9361
Run: 123, Loss: 0.9330, val_loss: 0.9408
Run: 124, Loss: 0.9476, val_loss: 0.9540
Run: 125, Loss: 0.9462, val_loss: 0.9435
Run: 126, Loss: 0.9645, val_loss: 0.9697
Run: 127, Loss: 0.9266, val_loss: 0.9421
Run: 128, Loss: 0.9330, val_loss: 0.9383
Run: 129, Loss: 0.9337, val_loss: 0.9401
Run: 130, Loss: 0.9537, val_loss: 0.9523
Run: 131, Loss: 0.9291, val_loss: 0.9366
Run: 132, Loss: 0.9263, val_loss: 0.9346
Run: 133, Loss: 0.9333, val_loss: 0.9392
Run: 134, Loss: 0.9453, val_loss: 0.9432
Run: 135, Loss: 0.9472, val_loss: 0.9525
Run: 136, Loss: 0.9435, val_loss: 0.9542
Run: 137, Loss: 0.9295, val_loss: 0.9371
Run: 138, Loss: 0.9364, val_loss: 0.9410
Run: 139, Loss: 0.9302, val_loss: 0.9372
Run: 140, Loss: 0.9754, val_loss: 0.9896
Run: 141, Loss: 0.9348, val_loss: 0.9407
Run: 142, Loss: 0.9362, val_loss: 0.9389
Run: 143, Loss: 0.9436, val_loss: 0.9460
Run: 144, Loss: 0.9317, val_loss: 0.9394
