63474 labeled and 2044801 unlabeled issues before filtering
25145 labeled and 237287 unlabeled issues after filtering
Run: 1, Loss: 0.9437, val_loss: 0.9487
Run: 2, Loss: 0.9322, val_loss: 0.9252
Run: 3, Loss: 0.9283, val_loss: 0.9260
Run: 4, Loss: 0.9289, val_loss: 0.9368
Run: 5, Loss: 0.9843, val_loss: 0.9775
Run: 6, Loss: 0.9360, val_loss: 0.9407
Run: 7, Loss: 0.9252, val_loss: 0.9235
Run: 8, Loss: 0.9377, val_loss: 0.9429
Run: 9, Loss: 0.9868, val_loss: 0.9966
Run: 10, Loss: 0.9276, val_loss: 0.9263
Run: 11, Loss: 0.9277, val_loss: 0.9346
Run: 12, Loss: 0.9853, val_loss: 0.9976
Run: 13, Loss: 0.9891, val_loss: 0.9961
Run: 14, Loss: 0.9863, val_loss: 0.9837
Run: 15, Loss: 0.9880, val_loss: 0.9981
Run: 16, Loss: 0.9918, val_loss: 0.9913
Run: 17, Loss: 0.9314, val_loss: 0.9271
Run: 18, Loss: 0.9236, val_loss: 0.9207
Run: 19, Loss: 0.9915, val_loss: 0.9843
Run: 20, Loss: 0.9237, val_loss: 0.9323
Run: 21, Loss: 0.9564, val_loss: 0.9532
Run: 22, Loss: 0.9831, val_loss: 0.9909
Run: 23, Loss: 0.9842, val_loss: 0.9846
Run: 24, Loss: 0.9556, val_loss: 0.9541
Run: 25, Loss: 0.9321, val_loss: 0.9380
Run: 26, Loss: 0.9776, val_loss: 0.9820
Run: 27, Loss: 0.9345, val_loss: 0.9324
Run: 28, Loss: 0.9368, val_loss: 0.9453
Run: 29, Loss: 0.9681, val_loss: 0.9604
Run: 30, Loss: 0.9698, val_loss: 0.9801
Run: 31, Loss: 0.9249, val_loss: 0.9319
Run: 32, Loss: 0.9290, val_loss: 0.9212
Run: 33, Loss: 0.9354, val_loss: 0.9260
Run: 34, Loss: 0.9918, val_loss: 0.9763
Run: 35, Loss: 0.9276, val_loss: 0.9284
Run: 36, Loss: 0.9288, val_loss: 0.9320
Run: 37, Loss: 0.9906, val_loss: 0.9921
Run: 38, Loss: 0.9340, val_loss: 0.9226
Run: 39, Loss: 0.9398, val_loss: 0.9391
Run: 40, Loss: 0.9236, val_loss: 0.9234
Run: 41, Loss: 0.9276, val_loss: 0.9243
Run: 42, Loss: 0.9930, val_loss: 0.9962
Run: 43, Loss: 0.9274, val_loss: 0.9343
Run: 44, Loss: 0.9380, val_loss: 0.9325
Run: 45, Loss: 0.9914, val_loss: 0.9992
Run: 46, Loss: 0.9349, val_loss: 0.9304
Run: 47, Loss: 0.9762, val_loss: 0.9736
Run: 48, Loss: 0.9895, val_loss: 0.9936
Run: 49, Loss: 0.9348, val_loss: 0.9149
Run: 50, Loss: 0.9823, val_loss: 0.9884
Run: 51, Loss: 0.9515, val_loss: 0.9412
Run: 52, Loss: 0.9971, val_loss: 1.0013
Run: 53, Loss: 0.9263, val_loss: 0.9293
Run: 54, Loss: 0.9228, val_loss: 0.9326
Run: 55, Loss: 0.9590, val_loss: 0.9560
Run: 56, Loss: 0.9311, val_loss: 0.9194
Run: 57, Loss: 0.9325, val_loss: 0.9316
