0,2.9295,2.8023
1,2.7380,2.8302
2,2.7267,2.7948
3,2.7253,2.7566
4,2.6967,2.7504
5,2.6740,2.7379
6,2.6475,2.7021
7,2.6518,2.7119
8,2.6192,2.6580
9,2.5909,2.6764
10,2.5758,2.6916
11,2.5528,2.6313
12,2.5352,2.6395
13,2.5062,2.6028
14,2.4875,2.5806
15,2.4641,2.6145
16,2.4620,2.6156
17,2.4335,2.6440
18,2.4104,2.6610
