63474 labeled and 2044801 unlabeled issues before filtering
25145 labeled and 237287 unlabeled issues after filtering
Run: 1, Loss: 1.0001, val_loss: 0.9940
Run: 2, Loss: 1.0003, val_loss: 0.9937
Run: 3, Loss: 1.0012, val_loss: 0.9986
Run: 4, Loss: 1.0001, val_loss: 0.9922
Run: 5, Loss: 1.0001, val_loss: 0.9932
Run: 6, Loss: 1.0004, val_loss: 0.9945
Run: 7, Loss: 1.0007, val_loss: 0.9980
Run: 8, Loss: 1.0007, val_loss: 0.9935
Run: 9, Loss: 1.0003, val_loss: 0.9919
Run: 10, Loss: 1.0003, val_loss: 0.9936
Run: 11, Loss: 1.0001, val_loss: 0.9936
Run: 12, Loss: 0.9958, val_loss: 0.9923
Run: 13, Loss: 1.0001, val_loss: 0.9928
Run: 14, Loss: 1.0006, val_loss: 0.9977
Run: 15, Loss: 1.0004, val_loss: 0.9960
Run: 16, Loss: 0.9975, val_loss: 1.0020
Run: 17, Loss: 1.0004, val_loss: 0.9948
Run: 18, Loss: 0.9973, val_loss: 0.9906
Run: 19, Loss: 1.0001, val_loss: 0.9934
Run: 20, Loss: 0.9964, val_loss: 0.9990
Run: 21, Loss: 0.9957, val_loss: 0.9958
Run: 22, Loss: 1.0001, val_loss: 0.9922
Run: 23, Loss: 1.0005, val_loss: 0.9915
Run: 24, Loss: 0.9885, val_loss: 0.9773
Run: 25, Loss: 0.9892, val_loss: 0.9785
Run: 26, Loss: 0.9815, val_loss: 0.9742
Run: 27, Loss: 0.9918, val_loss: 0.9943
Run: 28, Loss: 0.9616, val_loss: 0.9563
Run: 29, Loss: 0.9692, val_loss: 0.9597
Run: 30, Loss: 1.0170, val_loss: 1.0186
Run: 31, Loss: 0.9639, val_loss: 0.9505
Run: 32, Loss: 0.9957, val_loss: 0.9875
Run: 33, Loss: 1.0001, val_loss: 0.9939
Run: 34, Loss: 1.0005, val_loss: 0.9969
Run: 35, Loss: 0.9518, val_loss: 0.9524
Run: 36, Loss: 1.0004, val_loss: 0.9951
Run: 37, Loss: 1.0015, val_loss: 0.9911
Run: 38, Loss: 1.0006, val_loss: 0.9961
Run: 39, Loss: 0.9521, val_loss: 0.9442
Run: 40, Loss: 1.0012, val_loss: 0.9913
Run: 41, Loss: 1.0003, val_loss: 0.9954
Run: 42, Loss: 1.0004, val_loss: 0.9949
Run: 43, Loss: 0.9640, val_loss: 0.9604
Run: 44, Loss: 1.0006, val_loss: 0.9946
Run: 45, Loss: 1.0005, val_loss: 0.9967
Run: 46, Loss: 0.9956, val_loss: 0.9922
Run: 47, Loss: 1.0008, val_loss: 0.9960
Run: 48, Loss: 1.0006, val_loss: 0.9926
Run: 49, Loss: 1.0003, val_loss: 0.9940
Run: 50, Loss: 0.9532, val_loss: 0.9390
Run: 51, Loss: 1.0004, val_loss: 0.9949
Run: 52, Loss: 1.0008, val_loss: 0.9976
Run: 53, Loss: 1.0005, val_loss: 0.9967
Run: 54, Loss: 1.0007, val_loss: 0.9917
Run: 55, Loss: 1.0004, val_loss: 0.9951
Run: 56, Loss: 1.0002, val_loss: 0.9948
Run: 57, Loss: 1.0001, val_loss: 0.9927
Run: 58, Loss: 1.0003, val_loss: 0.9921
Run: 59, Loss: 1.0005, val_loss: 0.9953
Run: 60, Loss: 1.0002, val_loss: 0.9941
Run: 61, Loss: 0.9657, val_loss: 0.9576
Run: 62, Loss: 1.0001, val_loss: 0.9931
Run: 63, Loss: 0.9411, val_loss: 0.9207
Run: 64, Loss: 0.9587, val_loss: 0.9476
Run: 65, Loss: 0.9973, val_loss: 1.0018
Run: 66, Loss: 1.0008, val_loss: 0.9974
Run: 67, Loss: 0.9978, val_loss: 0.9947
Run: 68, Loss: 1.0003, val_loss: 0.9916
Run: 69, Loss: 0.9396, val_loss: 0.9229
Run: 70, Loss: 0.9405, val_loss: 0.9370
Run: 71, Loss: 0.9507, val_loss: 0.9404
Run: 72, Loss: 1.0005, val_loss: 0.9916
Run: 73, Loss: 0.9470, val_loss: 0.9328
Run: 74, Loss: 1.0000, val_loss: 0.9933
Run: 75, Loss: 1.0006, val_loss: 0.9922
Run: 76, Loss: 0.9510, val_loss: 0.9468
Run: 77, Loss: 0.9576, val_loss: 0.9455
Run: 78, Loss: 1.0004, val_loss: 0.9943
Run: 79, Loss: 0.9977, val_loss: 0.9889
Run: 80, Loss: 1.0000, val_loss: 0.9944
Run: 81, Loss: 1.0011, val_loss: 0.9912
Run: 82, Loss: 1.0002, val_loss: 0.9945
Run: 83, Loss: 1.0003, val_loss: 0.9918
Run: 84, Loss: 0.9528, val_loss: 0.9337
Run: 85, Loss: 1.0001, val_loss: 0.9923
Run: 86, Loss: 1.0006, val_loss: 0.9942
Run: 87, Loss: 1.0009, val_loss: 0.9912
Run: 88, Loss: 1.0001, val_loss: 0.9920
Run: 89, Loss: 0.9956, val_loss: 0.9953
Run: 90, Loss: 1.0003, val_loss: 0.9955
Run: 91, Loss: 0.9950, val_loss: 0.9885
Run: 92, Loss: 1.0010, val_loss: 0.9976
Run: 93, Loss: 1.0036, val_loss: 0.9918
Run: 94, Loss: 1.0003, val_loss: 0.9954
Run: 95, Loss: 1.0001, val_loss: 0.9938
Run: 96, Loss: 1.0010, val_loss: 0.9911
Run: 97, Loss: 1.0016, val_loss: 0.9908
Run: 98, Loss: 1.0007, val_loss: 0.9970
Run: 99, Loss: 0.9872, val_loss: 0.9772
Run: 100, Loss: 1.0004, val_loss: 0.9948
Run: 101, Loss: 0.9524, val_loss: 0.9334
Run: 102, Loss: 1.0212, val_loss: 1.0245
Run: 103, Loss: 1.0006, val_loss: 0.9943
Run: 104, Loss: 1.0001, val_loss: 0.9923
Run: 105, Loss: 0.9514, val_loss: 0.9412
Run: 106, Loss: 1.0006, val_loss: 0.9935
Run: 107, Loss: 1.0008, val_loss: 0.9913
Run: 108, Loss: 1.0006, val_loss: 0.9932
Run: 109, Loss: 0.9955, val_loss: 0.9915
Run: 110, Loss: 0.9969, val_loss: 0.9860
Run: 111, Loss: 1.0001, val_loss: 0.9938
Run: 112, Loss: 0.9947, val_loss: 0.9873
Run: 113, Loss: 1.0002, val_loss: 0.9946
Run: 114, Loss: 0.9972, val_loss: 0.9873
Run: 115, Loss: 1.0009, val_loss: 0.9981
Run: 116, Loss: 1.0003, val_loss: 0.9931
Run: 117, Loss: 1.0003, val_loss: 0.9916
Run: 118, Loss: 0.9472, val_loss: 0.9408
Run: 119, Loss: 1.0036, val_loss: 0.9920
Run: 120, Loss: 1.0003, val_loss: 0.9927
Run: 121, Loss: 0.9936, val_loss: 0.9890
Run: 122, Loss: 1.0003, val_loss: 0.9935
Run: 123, Loss: 1.0003, val_loss: 0.9937
Run: 124, Loss: 1.0001, val_loss: 0.9928
Run: 125, Loss: 1.0002, val_loss: 0.9953
Run: 126, Loss: 0.9475, val_loss: 0.9377
Run: 127, Loss: 0.9443, val_loss: 0.9331
Run: 128, Loss: 0.9945, val_loss: 0.9979
Run: 129, Loss: 1.0013, val_loss: 1.0000
Run: 130, Loss: 0.9997, val_loss: 0.9943
Run: 131, Loss: 0.9569, val_loss: 0.9492
Run: 132, Loss: 0.9399, val_loss: 0.9381
Run: 133, Loss: 0.9636, val_loss: 0.9465
Run: 134, Loss: 0.9968, val_loss: 0.9856
Run: 135, Loss: 0.9957, val_loss: 0.9959
Run: 136, Loss: 1.0011, val_loss: 0.9911
Run: 137, Loss: 0.9954, val_loss: 0.9799
Run: 138, Loss: 1.0005, val_loss: 0.9969
Run: 139, Loss: 0.9401, val_loss: 0.9394
Run: 140, Loss: 0.9957, val_loss: 0.9961
Run: 141, Loss: 1.0003, val_loss: 0.9924
Run: 142, Loss: 1.0001, val_loss: 0.9938
Run: 143, Loss: 1.0004, val_loss: 0.9948
Run: 144, Loss: 1.0021, val_loss: 1.0022
Run: 145, Loss: 0.9361, val_loss: 0.9318
Run: 146, Loss: 0.9387, val_loss: 0.9300
Run: 147, Loss: 0.9958, val_loss: 0.9963
Run: 148, Loss: 0.9532, val_loss: 0.9457
Run: 149, Loss: 0.9317, val_loss: 0.9261
Run: 150, Loss: 0.9900, val_loss: 0.9808
Run: 151, Loss: 1.0002, val_loss: 0.9941
Run: 152, Loss: 1.0006, val_loss: 0.9939
Run: 153, Loss: 1.0001, val_loss: 0.9925
Run: 154, Loss: 0.9315, val_loss: 0.9262
Run: 155, Loss: 1.0001, val_loss: 0.9932
Run: 156, Loss: 0.9969, val_loss: 0.9909
Run: 157, Loss: 0.9389, val_loss: 0.9284
Run: 158, Loss: 1.0015, val_loss: 1.0006
Run: 159, Loss: 1.0008, val_loss: 0.9916
Run: 160, Loss: 1.0004, val_loss: 0.9964
Run: 161, Loss: 0.9282, val_loss: 0.9303
Run: 162, Loss: 0.9981, val_loss: 0.9901
Run: 163, Loss: 1.0002, val_loss: 0.9943
Run: 164, Loss: 1.0017, val_loss: 1.0012
Run: 165, Loss: 1.0002, val_loss: 0.9952
Run: 166, Loss: 0.9635, val_loss: 0.9487
Run: 167, Loss: 0.9301, val_loss: 0.9191
Run: 168, Loss: 0.9962, val_loss: 0.9983
Run: 169, Loss: 0.9421, val_loss: 0.9351
Run: 170, Loss: 1.0004, val_loss: 0.9965
Run: 171, Loss: 0.9974, val_loss: 1.0021
Run: 172, Loss: 0.9904, val_loss: 0.9938
Run: 173, Loss: 1.1034, val_loss: 1.1101
Run: 174, Loss: 0.9280, val_loss: 0.9242
Run: 175, Loss: 0.9377, val_loss: 0.9289
Run: 176, Loss: 0.9317, val_loss: 0.9299
Run: 177, Loss: 0.9309, val_loss: 0.9389
Run: 178, Loss: 0.9446, val_loss: 0.9375
Run: 179, Loss: 1.0003, val_loss: 0.9956
Run: 180, Loss: 0.9958, val_loss: 0.9917
Run: 181, Loss: 1.0003, val_loss: 0.9933
Run: 182, Loss: 1.0002, val_loss: 0.9953
Run: 183, Loss: 0.9459, val_loss: 0.9287
Run: 184, Loss: 0.9497, val_loss: 0.9427
Run: 185, Loss: 0.9956, val_loss: 0.9936
Run: 186, Loss: 0.9959, val_loss: 0.9969
Run: 187, Loss: 0.9311, val_loss: 0.9224
Run: 188, Loss: 0.9956, val_loss: 0.9953
Run: 189, Loss: 0.9594, val_loss: 0.9467
Run: 190, Loss: 0.9979, val_loss: 0.9934
Run: 191, Loss: 1.0002, val_loss: 0.9950
Run: 192, Loss: 0.9347, val_loss: 0.9271
Run: 193, Loss: 1.0004, val_loss: 0.9947
Run: 194, Loss: 0.9385, val_loss: 0.9352
Run: 195, Loss: 0.9956, val_loss: 0.9926
Run: 196, Loss: 0.9421, val_loss: 0.9333
Run: 197, Loss: 0.9968, val_loss: 1.0005
Run: 198, Loss: 0.9338, val_loss: 0.9231
Run: 199, Loss: 0.9395, val_loss: 0.9289
Run: 200, Loss: 0.9971, val_loss: 1.0015
