0,3.2278,2.6808
1,2.8567,2.5544
2,2.8344,2.5233
3,2.8243,2.5266
4,2.8057,2.5329
5,2.7926,2.5111
6,2.7892,2.4774
7,2.7679,2.4428
8,2.7263,2.4424
9,2.6734,2.3606
10,2.6433,2.3957
11,2.6341,2.4141
12,2.6418,2.4047
13,2.6091,2.2939
14,2.6015,2.2852
15,2.5720,2.3593
16,2.5499,2.4068
17,2.5519,2.3593
18,2.5479,2.3551
